Acido:; Incluye solo Stock;;;;;;;;;;;;;;;;;;;;;;;;;;
Fecha:; 26/2/2023;;;;;;;;;;;;;;;;;;;;;;;;;;
Region:; Cuyo;;;;;;;;;;;;;;;;;;;;;;;;;;
Region;Cadena;Local;Seccion;Familia;Item;Descripcion;Codigo Interno;% NS;% NS1;% NS2;Stock;Pend Entrega;Dias Stock;Dias Obj;Cob Obj Un;Vta Prom DiariaNeta;Pco Uni;Promo;UxB;Fecha Ult Vta;Dias Sin Vta con Stk;Forma Entrega;Vigencia;Rol Local;Costo;Carga Gondola;CD Abastece
Cuyo;Vea;189 - Vea 23 - Shopping.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;0;0;0;0;24;0;9;9;0,62;0;;12;13/2/2023;0;XD;V;SI;108,09;0;9221
Cuyo;Vea;190 - Vea 24.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;187;0;0;15;0;70;37;8;0,21;166,09;;12;26/2/2023;0;XD;V;SI;108,09;0;9221
Cuyo;Vea;191 - Vea 25.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;862;0;0;69;36;131;15;8;0,52;166,09;;12;26/2/2023;0;XD;V;SI;108,09;0;9221
Cuyo;Vea;192 - Vea 26.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;0;0;12;1;12;10;84;8;0,1;166,09;;12;26/2/2023;0;XD;V;SI;108,09;0;9221
Cuyo;Vea;193 - Vea 27.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;87;0;0;7;0;73;84;8;0,1;0;;12;25/2/2023;1;XD;V;SI;108,09;0;9221
Cuyo;Vea;194 - Vea 28.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;0;0;0;0;36;0;9;9;0,95;0;;12;12/2/2023;0;XD;V;SI;108,09;0;9221
Cuyo;Vea;220 - Vea 30.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;150;0;0;12;12;21;14;8;0,55;166,09;;12;26/2/2023;0;XD;V;SI;108,09;0;9221
Cuyo;Vea;221 - Centro Distribución Cuyo;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;0;0;0;0;0;0;20;3;0;0;;12;  /  /    ;0;XD;V;SI;108,09;0;0
Cuyo;Vea;224 - Base Op. Logísticas NOA ;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;1200;0;0;36;0;9999;20;3;0;0;;12;  /  /    ;40;XD;V;SI;108,09;0;0
Cuyo;Vea;242 - Patio Palmera;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;637;0;0;51;0;93;14;8;0,55;0;;12;21/2/2023;5;XD;V;SI;108,09;0;268
Cuyo;Vea;243 - Catamarca.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;550;0;0;44;0;73;13;8;0,6;172,74;;12;26/2/2023;0;XD;V;SI;108,09;0;268
Cuyo;Vea;398 - Vea 31.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;162;0;0;13;0;90;55;8;0,14;0;;12;25/2/2023;1;XD;V;SI;108,09;0;9221
Cuyo;Vea;399 - Vea 32.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;312;0;0;25;0;45;14;8;0,55;0;;12;15/2/2023;11;XD;V;SI;108,09;0;9221
Cuyo;Vea;40 - Mitre..;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;912;0;0;73;0;331;36;8;0,22;167,75;;12;26/2/2023;0;XD;V;SI;108,09;0;268
Cuyo;Vea;400 - Vea 33.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;144;0;0;13;0;60;4;9;0,21;166,09;;12;26/2/2023;0;XD;V;SI;108,09;0;9221
Cuyo;Vea;401 - Vea 35.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;450;0;0;36;0;1500;333;8;0,02;166,09;;12;26/2/2023;0;XD;V;SI;108,09;0;9221
Cuyo;Vea;402 - Vea 34.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;337;0;0;27;0;70;20;8;0,38;0;;12;24/2/2023;2;XD;V;SI;108,09;0;9221
Cuyo;Vea;408 - Vea 39.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;187;0;0;15;0;211;112;8;0,07;0;;12;16/2/2023;10;XD;V;SI;108,09;0;9221
Cuyo;Vea;410 - Vea 41.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;137;0;0;11;12;41;30;8;0,26;0;;12;20/2/2023;6;XD;V;SI;108,09;0;9221
Cuyo;Vea;414 - Vea 45.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;150;0;0;12;0;169;112;8;0,07;0;;12;3/2/2023;23;XD;V;SI;108,09;0;9221
Cuyo;Vea;415 - Vea 46.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;137;0;0;11;0;9999;15;8;0;0;;12;10/10/2022;54;XD;V;SI;108,09;0;9221
Cuyo;Vea;417 - Vea 48.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;150;0;0;12;0;56;37;8;0,21;0;;12;22/2/2023;4;XD;V;SI;108,09;0;9221
Cuyo;Vea;423 - Vea 36.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;62;0;0;5;0;6;10;8;0,74;166,09;;12;26/2/2023;0;XD;V;SI;108,09;0;9221
Cuyo;Vea;433 - Cipolletti.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;675;0;0;54;0;100;14;8;0,54;174,4;;12;26/2/2023;0;XD;V;SI;108,09;0;9221
Cuyo;Jumbo;5216 - Jumbo Neuquén;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;400;0;0;32;0;44;11;8;0,71;0;;12;25/2/2023;1;XD;V;SI;108,09;0;9221
Cuyo;Jumbo;5222 - Jumbo Mendoza;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;87;0;0;7;0;39;45;8;0,18;171,07;;12;26/2/2023;0;XD;V;SI;108,09;0;9221
Cuyo;Jumbo;5225 - Jumbo Vista Pueblo;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;0;0;0;0;0;0;34;8;0,23;0;;12;7/10/2022;0;XD;V;SI;108,09;0;9221
Cuyo;Jumbo;5227 - Jumbo Tucuman;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;200;0;0;16;0;74;37;8;0,21;173,56;;12;26/2/2023;0;XD;V;SI;108,09;0;268
Cuyo;Jumbo;5251 - Jumbo Salta;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;125;0;0;10;0;14;11;8;0,71;0;;12;19/2/2023;7;XD;V;SI;108,09;0;268
Cuyo;Vea;545 - SM 545 Tupungato Mza.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;150;0;0;12;12;40;26;8;0,3;0;;12;22/2/2023;3;XD;V;SI;108,09;0;9221
Cuyo;Vea;548 - SAN CARLOS;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;200;0;0;16;0;29;14;8;0,55;0;;12;13/2/2023;13;XD;V;SI;108,09;0;9221
Cuyo;Vea;550 - Catamarca IV;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;0;0;12;1;36;2;19;8;0,41;0;;12;8/2/2023;18;XD;V;SI;108,09;0;268
Cuyo;Vea;584 - SM 584 San Rafael III Mz;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;0;33;0;3;0;125;41;9;0,02;0;;12;24/2/2023;2;XD;V;SI;108,09;0;9221
Cuyo;Vea;64 - Esteco.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;1200;0;0;96;0;192;16;8;0,5;167,75;;12;26/2/2023;0;XD;V;SI;108,09;0;268
Cuyo;Vea;6420 - BASE DE TRANSFERENCIA S;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;0;0;0;0;0;0;9;3;0;0;;12;  /  /    ;0;  ;V;SI;108,09;0;0
Cuyo;Vea;645 - Ciudad de Nieva;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;150;0;0;12;12;41;27;8;0,29;0;;12;11/2/2023;15;XD;V;SI;108,09;0;268
Cuyo;Vea;646 - Guemes 955;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;250;0;0;20;0;56;22;8;0,36;0;;12;25/2/2023;1;XD;V;SI;108,09;0;268
Cuyo;Vea;647 - VEA EXODO;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;800;0;0;64;0;383;47;8;0,17;166,09;;12;26/2/2023;0;XD;V;SI;108,09;0;268
Cuyo;Vea;656 - Salta Sur;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;287;0;0;23;12;23;8;8;1;0;;12;21/2/2023;5;XD;V;SI;108,09;0;268
Cuyo;Vea;658 - Salta V.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;62;0;0;5;0;9;15;8;0,52;167,75;;12;26/2/2023;0;XD;V;SI;108,09;0;268
Cuyo;Vea;659 - Tucumán V.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;0;0;0;0;12;0;11;8;0,7;0;;12;22/2/2023;0;XD;V;SI;108,09;0;268
Cuyo;Vea;660 - Tucumán VI.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;150;0;0;12;0;63;42;8;0,19;168,58;;12;26/2/2023;0;XD;V;SI;108,09;0;268
Cuyo;Vea;70 - Yerba Buena.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;150;0;0;12;0;56;37;8;0,21;168,58;;12;26/2/2023;0;XD;V;SI;108,09;0;268
Cuyo;Vea;705 - La Rioja II;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;275;0;0;22;0;83;30;8;0,26;0;;12;4/2/2023;22;XD;V;SI;108,09;0;9221
Cuyo;Vea;708 - La Rioja.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;212;0;0;17;12;41;19;8;0,41;0;;12;14/2/2023;12;XD;V;SI;108,09;0;9221
Cuyo;Vea;72 - America y Belgrano Tucuma;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;537;0;0;43;0;69;12;8;0,62;0;;12;24/2/2023;2;XD;V;SI;108,09;0;268
Cuyo;Vea;727 - Colón y Roca;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;422;0;0;38;0;39;9;9;0,95;168,58;;12;26/2/2023;0;XD;V;SI;108,09;0;268
Cuyo;Vea;729 - Ledesma - Jujuy;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;0;0;12;1;12;4;37;8;0,21;166,09;;12;26/2/2023;0;XD;V;SI;108,09;0;268
Cuyo;Vea;73 - Mate de Luna;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;112;0;0;9;24;29;25;8;0,31;0;;12;5/2/2023;21;XD;V;SI;108,09;0;268
Cuyo;Vea;730 - La Banda;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;362;0;0;29;0;22;6;8;1,31;168,58;;12;26/2/2023;0;XD;V;SI;108,09;0;268
Cuyo;Vea;731 - Ituzaingó  Salta;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;312;0;0;25;0;149;47;8;0,17;167,75;;12;26/2/2023;0;XD;V;SI;108,09;0;268
Cuyo;Vea;769 - Catamarca Peatonal.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;1850;0;0;148;0;259;14;8;0,57;172,74;;12;26/2/2023;0;XD;V;SI;108,09;0;268
Cuyo;Vea;803 - Vea 50.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;462;0;0;37;0;303;65;8;0,12;0;;12;22/2/2023;4;XD;V;SI;108,09;0;9221
Cuyo;Vea;804 - Base de Trans.Tucuman.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;0;0;0;0;0;0;9;3;0;0;;12;  /  /    ;0;  ;V;SI;108,09;0;0
Cuyo;Vea;853 - San Luis II;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;162;0;0;13;24;15;9;8;0,86;0;;12;9/2/2023;17;XD;V;SI;108,09;0;9221
Cuyo;Vea;856 - Las Heras III;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;100;0;0;9;0;47;5;9;0,19;166,09;;12;26/2/2023;0;XD;V;SI;108,09;0;9221
Cuyo;Vea;859 - SAN LUIS III;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;150;0;0;12;0;41;27;8;0,29;166,09;;12;26/2/2023;0;XD;V;SI;108,09;0;9221
Cuyo;Vea;860 - Vea 52.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;550;0;0;44;0;25;4;8;1,71;166,09;;12;26/2/2023;0;XD;V;SI;108,09;0;9221
Cuyo;Vea;868 - Vea 53.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;144;0;0;13;0;77;5;9;0,17;0;;12;25/2/2023;1;XD;V;SI;108,09;0;9221
Cuyo;Vea;887 - Sgo.del Estero II;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;212;0;0;17;0;31;14;8;0,55;0;;12;23/2/2023;3;XD;V;SI;108,09;0;268
Cuyo;Vea;903 - Stop Monteros.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;125;0;0;10;0;34;27;8;0,29;168,58;;12;26/2/2023;0;XD;V;SI;108,09;0;268
Cuyo;Vea;904 - Stop Concepción.;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;187;0;0;15;0;104;55;8;0,14;0;;12;24/12/2022;64;XD;V;SI;108,09;0;268
Cuyo;Vea;910 - Roca-Ruta22;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;162;0;0;13;12;21;12;8;0,62;0;;12;21/2/2023;5;XD;V;SI;108,09;0;9221
Cuyo;Vea;914 - Malargüe;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;200;0;0;16;0;160;80;8;0,1;0;;12;24/2/2023;2;XD;V;SI;108,09;0;9221
Cuyo;Vea;958 - Gobernador del Campo;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;112;0;0;9;12;16;14;8;0,55;0;;12;25/2/2023;1;XD;V;SI;108,09;0;268
Cuyo;Vea;980 - Parque San Martín - Salt;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;287;0;0;23;0;119;41;8;0,19;0;;12;26/10/2022;123;XD;V;SI;108,09;0;268
Cuyo;Vea;9879 - Base Op. Logística NOA ;Comestible;Especias y Condimentos;'7790150445365;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S25G 0.03KGM;11553754012;0;0;0;0;0;0;9;3;0;0;;12;  /  /    ;0;  ;V;SI;108,09;0;0
Cuyo;Vea;110 - Tres Cerritos.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;0;25;0;2;12;3;12;8;0,62;0;;12;23/2/2023;3;XD;V;SI;201,26;0;268
Cuyo;Vea;125 - Sarmiento.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;962;0;0;77;0;140;14;8;0,55;0;;12;25/2/2023;1;XD;V;SI;201,26;0;268
Cuyo;Vea;13 - Santiago.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;2487;0;0;199;0;79;3;8;2,5;320,11;;12;26/2/2023;0;XD;V;SI;201,26;0;268
Cuyo;Vea;134 - Roca.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;750;0;0;60;0;157;20;8;0,38;320,11;;12;26/2/2023;0;XD;V;SI;201,26;0;268
Cuyo;Vea;140 - SM 140 Orán - Salta.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;762;0;0;61;0;69;9;8;0,88;0;;12;25/2/2023;1;XD;V;SI;201,26;0;268
Cuyo;Vea;170 - Vea 1.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;0;25;0;2;12;8;34;8;0,23;0;;12;5/2/2023;21;XD;V;SI;201,26;0;9221
Cuyo;Vea;171 - Vea 2.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;200;0;0;16;36;10;5;8;1,46;315,38;;12;26/2/2023;0;XD;V;SI;201,26;0;9221
Cuyo;Vea;172 - Vea 3.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;75;0;0;6;24;6;8;8;0,98;315,38;;12;26/2/2023;0;XD;V;SI;201,26;0;9221
Cuyo;Vea;173 - Vea 5.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;237;0;0;19;0;79;33;8;0,24;0;;12;20/2/2023;6;XD;V;SI;201,26;0;9221
Cuyo;Vea;174 - Vea 6.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;162;0;0;13;12;49;30;8;0,26;0;;12;15/2/2023;11;XD;V;SI;201,26;0;9221
Cuyo;Vea;175 - Vea 7.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;300;0;0;24;0;46;15;8;0,51;0;;12;25/2/2023;1;XD;V;SI;201,26;0;9221
Cuyo;Vea;176 - Vea 8.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;400;0;0;36;0;41;9;9;0,88;0;;12;29/10/2022;51;XD;V;SI;201,26;0;9221
Cuyo;Vea;179 - Vea 11.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;187;0;0;15;0;157;84;8;0,1;0;;12;23/2/2023;3;XD;V;SI;201,26;0;9221
Cuyo;Vea;180 - Vea 12.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;537;0;0;43;0;90;16;8;0,48;315,38;;12;26/2/2023;0;XD;V;SI;201,26;0;9221
Cuyo;Vea;181 - Vea 14.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;255;0;0;23;0;96;4;9;0,24;0;;12;15/2/2023;11;XD;V;SI;201,26;0;9221
Cuyo;Vea;182 - Vea 15.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;987;0;0;79;0;207;20;8;0,38;0;;12;18/2/2023;8;XD;V;SI;201,26;0;9221
Cuyo;Vea;183 - Vea 16.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;0;0;0;0;24;0;9;9;0,68;0;;12;16/10/2022;0;XD;V;SI;201,26;0;9221
Cuyo;Vea;184 - Vea 17.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;312;0;0;25;0;45;14;8;0,55;315,38;;12;26/2/2023;0;XD;V;SI;201,26;0;9221
Cuyo;Vea;185 - Vea 18.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;0;50;0;4;36;3;6;8;1,33;0;;12;24/2/2023;2;XD;V;SI;201,26;0;9221
Cuyo;Vea;187 - Vea 20.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;525;0;0;42;24;27;5;8;1,51;315,38;;12;26/2/2023;0;XD;V;SI;201,26;0;9221
Cuyo;Vea;188 - Vea 21.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;145;0;0;29;0;71;49;20;0,41;315,38;;12;26/2/2023;0;XD;V;SI;201,26;0;9221
Cuyo;Vea;189 - Vea 23 - Shopping.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;188;0;0;17;12;14;9;9;1,17;315,38;;12;26/2/2023;0;XD;V;SI;201,26;0;9221
Cuyo;Vea;190 - Vea 24.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;262;0;0;21;0;98;37;8;0,21;0;;12;23/2/2023;3;XD;V;SI;201,26;0;9221
Cuyo;Vea;191 - Vea 25.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;212;0;0;17;36;13;6;8;1,27;0;;12;10/2/2023;16;XD;V;SI;201,26;0;9221
Cuyo;Vea;192 - Vea 26.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;0;50;0;4;12;4;9;8;0,81;315,38;;12;26/2/2023;0;XD;V;SI;201,26;0;9221
Cuyo;Vea;193 - Vea 27.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;287;0;0;23;0;65;22;8;0,35;0;;12;18/12/2022;70;XD;V;SI;201,26;0;9221
Cuyo;Vea;194 - Vea 28.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;344;0;0;31;0;14;9;9;2,12;315,38;;12;26/2/2023;0;XD;V;SI;201,26;0;9221
Cuyo;Vea;196 - Mayorista.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;0;0;0;0;0;0;15;8;0;0;;12;  /  /    ;0;EB;V;SI;201,26;0;0
Cuyo;Vea;220 - Vea 30.;Comestible;Especias y Condimentos;'7790150445396;CONDIMIENTO PARA CHIMICHURRI ALICANTE ST21 S50G 0.05KGM;11553754001;600;0;0;48;0;29;4;8;1,64;315,38;;12;26/2/2023;0;XD;V;SI;201,26;0;9221
